question,answer
 بعضى از فقهاء معتقدند كه خانمها به هنگام ايستادن در نماز، مستحبّ است دستها را روى سينه و آقايان روى رانها بگذارند. نظر حضرتعالى چيست؟, بهتر است كه زنها هم مطابق معمول دستها را بيندازند.مسأله 351: واجب است زنان حمد و سوره نماز «ظهر» و «عصر» را آهسته بخوانند، امّا حمد و سوره نماز «صبح» و «مغرب» و «عشاء» را مى توانند بلند يا آهسته بخوانند، ولى اگر نامحرم صداى آنها را بشنود احتياط مستحب آن است كه آهسته بخوانند.
 آيا در مقدار خم شدن براى ركوع، و نحوه گذاشتن دست بر روى زانو به هنگام ركوع، و جلو و عقب بودن زانو در اين حال، بين زنان و مردان نمازگزار تفاوتى وجود دارد؟, احتياط آن است كه آنها هم دست ها را بر سر زانو بگذارند.
 آيا حضرتعالى علاوه بر مواضع هفتگانه كه به هنگام سجده بايدبر روى زمين قرار گيرد، جاهاى ديگرى از بدن زنان مانند آرنجها را مستحب مى دانيد كه بر زمين بگذارند؟, اين كار به قصد رجا خوب است; ولى واجب نيست.مسأله 354: چند چيز در سجده به اميد ثواب الهى مطلوب است:از جمله اين كه به هنگام رفتن براى سجده، مردان اوّل دستها را بر زمين بگذارند و زنان اوّل زانوها را، و سپس به سجده روند.
 آيا پس از سجده كيفيّت خاصّى براى نشستن خانمها مطلوب است؟, بهتر است مطابق معمول بنشينند.
 برخى از فقهاء فرموده اند: «بر مردها مستحب است كه موقع بلند شدن اوّل دستها و سپس زانوها را از زمين بردارند، ولى خانمها بتدريج و راست بايستند، به صورتى كه حجم بدن آنها كمتر ظاهر شود» نظر حضرتعالى چيست؟, رعايت اين كار خوب است.
 آيا مستحبّ است كه زنان به هنگام نماز زيور آلات خود را همراه داشته باشند؟, اين كار را به قصد رجاء انجام دهند.<H3 class=content_h3>برخى از مبطلات نماز</H3>مسأله 358: يكى از مبطلات نماز باطل شدن وضو به هنگام نماز است; خواه عمداً باشد، يا سهواً، و يا از روى ناچارى، ولى خارج شدن خون از زن مستحاضه نماز را باطل نمى كند، به شرط اين كه به دستورات استحاضه عمل كرده باشد.مسأله 359: هر گاه مرد، يا زن نامحرم، و حتّى بچّه اى كه خوب و بد را مى فهمد به نمازگزار يا غير نمازگزار سلام كند، جواب او واجب است.
 اگر مرد نامحرمى به زن نمازگزار سلام كند، آيا ,جوابش واجب است آرى واجب است.
 خانمى عادت دارد كه هموارهآدامس بجود، حال اگر در حال نماز فراموش كند كه آدامس در دهان اوست، يا عمداً آدامس را بيرون نيندازد (البتّه آدامسى كه مزّه اى ندارد) آيا نمازش باطل است؟ بطور كلّى اگر زنى در حال نماز آدامسى كه شيرينى آن از بين رفته را در دهان داشته باشد ولى نخورد، نمازش چه حكمى دارد؟ و اگر بجود چطور؟, عمداً اين كار را نكند، مگر اين كه در گوشه دهانش باشد و آن را نجود.<H3 class=content_h3>نماز مسافر</H3>
 مسافرت زن بدون اجازه شوهر چه حكمى دارد؟ نماز و روزه اش در سفر چگونه است؟, بايد از همسرش اجازه بگيرد و بدون آن، بايد نمازش را تمام بخواند; زيرا سفر او معصيت محسوب مى شود، مگر اين كه سفر واجب باشد.
 آيا زن در وطن تابع شوهر است؟, اگر قصد زن تبعيّت از شوهر بوده باشد، از نظر وطن تابع است.
 آيا خروج الزامى زن از وطن، به تبعيّت از شوهر، اعراض محسوب مى شود، يا بستگى به قصد و نيّت او دارد؟, بستگى به قصد و نيّت خود زن دارد; چنانچه اميدوار باشد كه شوهر را باز گرداند اعراض نيست و اگر اميدى ندارد اعراض قهرى حاصل است.
 آيا اعراض قهرى براى زنى كه قصد جدايى و طلاق از همسرش ندارد، و همسرش نيز تصريح كرده كه به وطن زوجه اش براى سكونت، هر چند موقّت، نمى رود، حاصل شده است، يا آنجا هنوز وطن اوست؟, اين، مصداق اعراض قهرى است.
 دخترى شوهر كرده و در شهر ديگرى، كه بيش از چهار فرسخ شرعى ازوطنش فاصلهدارد، در منزل شوهرش زندگى مى كند، حكم نماز و روزه اش به هنگامى كه براى صله رحم به زادگاهش باز مى گردد و كمتر از ده روز مى ماند چيست؟ اگر دختر ملكى در زادگاهش داشته باشد، آيا در حكم مسأله اثر دارد؟, اگر دختر تصميم دارد با شوهر خود در شهر ديگرى زندگى كند و قصد بازگشت براى اقامت مستمرّ به شهر پدرى ندارد، نماز و روزه اش شكسته است; زيرا اعراض حاصل شده است.
 زنى به عقد دائم مردى، كه از شهرستان ديگرى مى باشد، درآمده است، ولى هنوز عروسى نكرده اند. آيا قبل از شروع زندگى مشترك، شهرستان شوهر وطن زن نيز محسوب مى شود؟, وطن او محسوب نمى شود.
 حدود بيست سال است كه ازدواج كرده و از وطن به شهر محل سكونت شوهرم آمده ام و هنوز مشخّص نيست كه براى زندگى مستمر به زادگاهم بر خواهم گشت، يا نه؟ آيا اعراض قهرى حاصل شده است؟ بطور كلّى چند سال دورى از وطن، يا اقامتگاه سابق، اعراض قهرى محسوب مى شود؟, اين گونه موارد، و حتّى كمتر از آن، اعراض قهرى محسوب مى شود.<H3 class=content_h3>نماز جماعت(1)</H3>مسأله 369: يكى از شرائط نماز جماعت، نبودن حايل و مانع ميان امام و مأموم و نيز ميان مأمومين نسبت به يكديگر است، امّا اگر مأموم زن باشد حايل ميان او و
 آيا ديوار حائل بين صفوف بانوان و آقايان، قاطع صفوف نماز جماعت مى باشد؟, در صورتى كه ديوار به قدرى بلند نباشد كه دو محل را از هم جدا كند و در واقع همه آنها زير يك سقف نماز بخوانند، اشكال ندارد.مسأله 371: اگر مأموم مرد است امام هم بايد مرد باشد; ولى امامت زن براى زنان (با وجود ساير شرائط) مانعى ندارد.مسأله 372: زن مستحاضه، بنابر احتياط واجب، حق ندارد امام جماعت بانوان شود.مسأله 373: مستحبّ است به اميد ثواب الهى، امور زير در جماعت رعايت شود:الف: اگر مأموم يك زن است و امام جماعت مرد است، مأموم در طرف راست امام بايستد، بطورى كه جاى سجده اش مساوى زانو يا قدم امام باشد و اگر يك مرد و يك زن، يا يك مرد و چند زن باشند، مرد در سمت راست امام و بقيّه پشت سر امام مى ايستند و اگر چند مرد يا چند زنباشند، همه پشت سر امام مى ايستند و اگر چند مرد و چند زن باشند، مردها پشت سر امام و زنها پشت سرمردها بايستند.ب: اگر امام و مأموم هر دو زن باشند در يك صف مى ايستند; ولى امام كمى جلوتر مى ايستد.
